id,start_date,end_date,created_by,updated_by,buyer_site_id,vds_rltn_id,description
2800,07/12/2021,05/08/2021,3215,1467,3897,1772,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus."
2801,08/02/2022,21/04/2022,4498,3852,3523,3842,Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat.
2802,11/06/2022,12/09/2021,3519,1031,4782,3601,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat."
2803,19/12/2021,14/12/2021,4970,1152,1797,295,"Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem."
2804,03/01/2022,30/11/2021,268,99,468,3002,Pellentesque at nulla. Suspendisse potenti.
2805,01/06/2022,11/04/2022,4259,3448,4903,2395,"Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh."
2806,28/12/2021,21/12/2021,222,2256,2719,3050,Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.
2807,14/09/2021,30/05/2022,764,1714,2232,1530,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci."
2808,12/04/2022,07/09/2021,1365,239,4842,1664,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus."
2809,05/03/2022,27/01/2022,2346,4886,4590,75,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat."
2810,28/08/2021,09/06/2022,2224,623,3648,1655,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci."
2811,07/11/2021,14/12/2021,2311,3207,3434,3343,Nunc purus. Phasellus in felis. Donec semper sapien a libero.
2812,28/04/2022,21/07/2021,3337,2414,1459,4908,Duis mattis egestas metus.
2813,09/07/2021,07/07/2021,4412,1234,3237,4025,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc."
2814,13/07/2021,25/03/2022,434,1686,2062,1175,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis."
2815,21/09/2021,21/08/2021,1118,2639,2666,2760,"Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum."
2816,10/03/2022,16/11/2021,2527,3571,1779,2536,Maecenas pulvinar lobortis est.
2817,04/07/2021,15/01/2022,2995,1334,2843,2132,In hac habitasse platea dictumst.
2818,02/12/2021,17/11/2021,833,3958,1896,4861,Suspendisse accumsan tortor quis turpis. Sed ante.
2819,08/01/2022,22/11/2021,1366,4881,3637,2666,"Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero."
2820,31/01/2022,23/12/2021,3595,475,71,3324,"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum."
2821,06/10/2021,30/01/2022,4183,3099,1521,3919,Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.
2822,05/02/2022,03/06/2022,4436,314,3341,672,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum."
2823,13/10/2021,16/02/2022,1207,3340,1124,1192,Mauris lacinia sapien quis libero.
2824,13/07/2021,23/02/2022,1768,2851,2900,3352,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue."
2825,19/07/2021,22/12/2021,3491,3294,2988,1449,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc."
2826,12/12/2021,16/05/2022,2335,2642,4768,1600,Sed accumsan felis. Ut at dolor quis odio consequat varius.
2827,09/05/2022,26/08/2021,1277,3661,3220,324,Morbi porttitor lorem id ligula.
2828,14/10/2021,07/09/2021,1596,1070,1882,3336,"Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti."
2829,18/11/2021,21/09/2021,4736,1283,1677,285,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl."
2830,08/11/2021,29/04/2022,4634,682,2818,2707,Pellentesque eget nunc.
2831,22/04/2022,15/04/2022,3428,2434,2983,385,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis.
2832,01/05/2022,22/03/2022,197,2171,597,1723,Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.
2833,16/06/2021,18/05/2022,962,1344,3122,3056,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi."
2834,26/05/2022,24/08/2021,2095,1994,2850,1291,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat."
2835,26/04/2022,13/06/2021,1163,635,3733,2097,"Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede."
2836,06/06/2022,23/08/2021,3457,733,3979,1873,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc."
2837,30/08/2021,21/04/2022,1540,2954,4459,3941,Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.
2838,01/08/2021,02/08/2021,530,1954,2731,2732,Praesent id massa id nisl venenatis lacinia.
2839,01/03/2022,09/07/2021,491,2941,908,2281,"In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices."
2840,01/08/2021,31/07/2021,432,2210,4270,1936,Nullam varius. Nulla facilisi.
2841,17/05/2022,14/08/2021,4858,938,4504,3384,Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum.
2842,04/05/2022,10/07/2021,2741,4869,4224,3564,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl."
2843,22/04/2022,28/01/2022,874,1443,2399,2889,In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh.
2844,25/04/2022,06/02/2022,2594,205,426,1283,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit."
2845,21/01/2022,15/05/2022,3458,731,116,4717,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula."
2846,28/10/2021,06/04/2022,4233,4685,4946,3464,Proin at turpis a pede posuere nonummy.
2847,29/12/2021,16/06/2021,1432,3382,881,337,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est."
2848,19/12/2021,02/01/2022,1767,145,412,2424,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius."
2849,18/05/2022,18/05/2022,2164,3948,3182,4764,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.
2850,22/10/2021,01/03/2022,903,1376,602,4511,Etiam vel augue. Vestibulum rutrum rutrum neque.
2851,15/04/2022,14/03/2022,2546,3410,2016,806,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis."
2852,26/03/2022,03/09/2021,3604,1488,2355,4718,Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus.
2853,15/02/2022,21/05/2022,2728,4272,1124,3356,"Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius."
2854,05/04/2022,12/07/2021,3750,4744,617,3488,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus."
2855,15/01/2022,27/04/2022,2816,4572,2129,3383,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam."
2856,27/01/2022,26/11/2021,846,4699,1366,1704,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit."
2857,25/06/2021,13/09/2021,295,2563,131,257,Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.
2858,22/10/2021,12/01/2022,556,4680,232,2405,"Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus."
2859,23/10/2021,17/03/2022,1067,2606,2677,4291,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.
2860,18/07/2021,05/05/2022,2956,703,2251,4832,Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.
2861,03/09/2021,14/08/2021,2070,4006,602,286,"Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla."
2862,05/03/2022,24/04/2022,4911,1058,1757,4197,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis."
2863,11/11/2021,26/06/2021,4717,79,3071,1806,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis."
2864,08/06/2022,17/02/2022,1092,2539,1768,192,Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante.
2865,07/05/2022,22/08/2021,2073,3573,4057,4167,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.
2866,19/11/2021,20/04/2022,3047,1082,988,2461,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.
2867,15/12/2021,14/04/2022,2413,166,4723,1582,Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.
2868,08/03/2022,01/10/2021,892,4551,89,3998,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam."
2869,15/10/2021,10/10/2021,507,2727,2344,3042,Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.
2870,07/10/2021,28/02/2022,3526,4595,3455,3808,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis."
2871,15/02/2022,27/01/2022,3348,2166,568,4422,Duis mattis egestas metus. Aenean fermentum.
2872,10/09/2021,30/08/2021,4652,2086,288,2571,"In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices."
2873,01/12/2021,25/12/2021,4431,2248,1777,4295,Sed ante. Vivamus tortor.
2874,23/10/2021,31/07/2021,4004,2381,886,1396,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique."
2875,16/06/2021,06/05/2022,1008,809,3025,3162,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique."
2876,30/05/2022,14/07/2021,4660,3485,4820,1796,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo.
2877,23/12/2021,21/09/2021,2816,4097,1204,195,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis."
2878,14/01/2022,07/04/2022,2104,152,3883,1593,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus."
2879,23/12/2021,07/08/2021,4662,794,2724,3155,Nulla nisl.
2880,08/08/2021,03/06/2022,1712,2021,2366,1848,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.
2881,16/12/2021,15/01/2022,1413,2618,81,2263,"Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi."
2882,21/10/2021,18/06/2021,3303,366,1868,2100,"In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue."
2883,17/12/2021,11/10/2021,3374,481,3962,4316,Praesent blandit.
2884,29/07/2021,23/10/2021,1235,900,4262,397,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus."
2885,15/05/2022,23/07/2021,962,3942,2874,2950,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis."
2886,19/04/2022,01/12/2021,247,262,1010,4656,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros."
2887,05/05/2022,12/02/2022,3108,552,1957,1802,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus."
2888,29/03/2022,19/12/2021,4081,264,736,4101,Pellentesque eget nunc.
2889,19/01/2022,12/03/2022,4184,1989,2461,3986,"Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo."
2890,19/03/2022,18/07/2021,4854,1975,4609,3541,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros."
2891,20/06/2021,11/02/2022,4133,611,2178,2184,Duis mattis egestas metus. Aenean fermentum.
2892,16/09/2021,13/02/2022,965,2711,2551,2827,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl."
2893,22/07/2021,25/05/2022,2932,2311,2248,203,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit."
2894,19/02/2022,01/12/2021,4439,1945,3353,614,Cras pellentesque volutpat dui.
2895,25/07/2021,04/09/2021,62,4273,4399,2019,Nulla ut erat id mauris vulputate elementum.
2896,17/03/2022,14/02/2022,2587,2109,2136,3412,Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.
2897,08/09/2021,26/10/2021,1702,1766,3325,3154,Suspendisse potenti. In eleifend quam a odio.
2898,15/02/2022,29/11/2021,1353,1608,3840,916,"Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat."
2899,26/11/2021,24/05/2022,1470,3777,2011,3177,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem."
2900,03/12/2021,04/03/2022,710,1641,950,3114,"Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede."
2901,29/12/2021,08/09/2021,348,3317,4119,1654,"Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci."
2902,28/02/2022,05/06/2022,1221,2987,754,1912,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.
2903,13/06/2021,03/02/2022,4912,3433,3854,4902,Donec quis orci eget orci vehicula condimentum.
2904,11/08/2021,20/01/2022,4219,4536,3270,3757,Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend.
2905,01/09/2021,06/07/2021,4913,4810,4812,2621,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat."
2906,15/07/2021,09/10/2021,2875,473,1783,974,Nulla nisl.
2907,04/03/2022,09/03/2022,1196,617,762,2344,Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.
2908,04/06/2022,09/01/2022,4344,3838,3792,1156,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui."
2909,04/01/2022,29/12/2021,1985,3662,1458,4960,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.
2910,16/02/2022,24/05/2022,597,2945,2156,1942,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi."
2911,22/11/2021,30/05/2022,409,783,635,420,"Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa."
2912,06/03/2022,24/01/2022,2678,85,3881,1710,Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.
2913,09/05/2022,10/09/2021,673,4733,2446,175,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh."
2914,25/09/2021,31/01/2022,784,4366,902,4535,Pellentesque ultrices mattis odio. Donec vitae nisi.
2915,25/06/2021,20/06/2021,1006,3693,212,677,"Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum."
2916,04/07/2021,01/07/2021,4361,2324,4365,47,Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.
2917,31/07/2021,16/06/2021,4343,2845,1106,2796,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue."
2918,19/02/2022,23/08/2021,751,4172,1380,902,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim.
2919,27/07/2021,19/10/2021,4150,4131,4468,1929,Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.
2920,06/11/2021,16/01/2022,914,3922,557,4877,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl.
2921,05/03/2022,27/06/2021,1049,4608,191,2760,Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros.
2922,13/11/2021,06/03/2022,707,219,4007,785,Proin risus.
2923,20/11/2021,06/06/2022,3466,2892,162,3640,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.
2924,06/09/2021,21/12/2021,4317,3417,863,3573,In hac habitasse platea dictumst.
2925,15/09/2021,14/07/2021,1860,3815,2207,4156,Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio.
2926,19/10/2021,14/04/2022,95,4305,1897,627,Nulla facilisi. Cras non velit nec nisi vulputate nonummy.
2927,11/06/2022,28/04/2022,2074,3653,4977,1295,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.
2928,27/09/2021,21/09/2021,2475,1036,3921,842,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt."
2929,06/02/2022,09/11/2021,1002,1100,1334,1515,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus."
2930,29/09/2021,25/02/2022,2821,1355,641,1530,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis."
2931,27/01/2022,12/07/2021,3454,1183,2762,910,"Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis."
2932,06/08/2021,26/05/2022,245,694,768,1301,Duis at velit eu est congue elementum.
2933,22/05/2022,09/07/2021,469,252,4762,4572,In eleifend quam a odio. In hac habitasse platea dictumst.
2934,03/11/2021,01/06/2022,211,4467,570,4504,"Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo."
2935,04/02/2022,25/04/2022,48,3849,4197,212,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi."
2936,22/01/2022,27/04/2022,2959,2164,507,4007,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis."
2937,08/12/2021,25/03/2022,3921,3275,3163,3887,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus."
2938,16/08/2021,19/05/2022,4416,855,4655,2990,Phasellus id sapien in sapien iaculis congue.
2939,02/12/2021,24/08/2021,3369,3029,4675,1035,"Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla."
2940,29/10/2021,12/03/2022,2761,3862,1837,3710,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl."
2941,25/11/2021,30/07/2021,3011,3918,3778,4963,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit."
2942,02/08/2021,17/07/2021,4374,2063,4653,4029,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis."
2943,27/09/2021,07/02/2022,3273,4285,4434,2750,Suspendisse potenti. Cras in purus eu magna vulputate luctus.
2944,19/12/2021,20/10/2021,1070,1698,3901,3094,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla."
2945,16/09/2021,14/02/2022,4653,2406,2590,200,Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.
2946,30/04/2022,14/11/2021,1208,3949,928,2037,"Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci."
2947,09/06/2022,03/01/2022,490,1752,4804,4558,"Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio."
2948,23/01/2022,30/09/2021,1058,1319,4811,2861,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros."
2949,14/10/2021,26/02/2022,820,4883,2962,180,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit.
2950,17/10/2021,16/03/2022,904,400,3198,460,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat."
2951,13/12/2021,01/03/2022,1700,834,4144,2144,"Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat."
2952,01/10/2021,26/03/2022,750,4166,2625,4199,Aenean sit amet justo.
2953,09/05/2022,08/11/2021,236,1523,4028,2116,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius.
2954,22/05/2022,12/08/2021,529,4818,4906,1466,Sed ante. Vivamus tortor.
2955,25/07/2021,20/10/2021,2463,3681,529,966,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum."
2956,11/08/2021,24/01/2022,3419,861,1318,4024,Praesent id massa id nisl venenatis lacinia.
